Sessions,Bounce Rate,Page Views,content_length,month,mobile,tablet,(direct),goog,nkedin,t.co,spain,united states
4.0,0.25,7.0,2761,2,0,0,0,1,0,0,0,0
1.0,0.0,2.0,3968,8,0,0,0,1,0,0,0,0
1.0,1.0,1.0,3968,8,0,0,0,1,0,0,0,0
2.0,1.0,2.0,9307,5,0,0,0,0,0,0,1,0
1.0,0.0,2.0,5943,3,0,1,0,1,0,0,0,0
2.0,1.0,2.0,3919,7,1,0,0,1,0,0,1,0
1.0,1.0,1.0,6261,2,1,0,1,0,0,0,0,0
2.0,1.0,2.0,12373,7,0,1,0,1,0,0,0,0
38.0,0.9211,41.0,9243,4,0,0,0,1,0,0,0,0
9.0,0.7778,16.0,12373,7,0,0,0,1,0,0,0,0
2.0,1.0,2.0,14374,5,0,0,0,1,0,0,0,0
1.0,1.0,1.0,9243,4,1,0,0,1,0,0,0,0
1.0,1.0,1.0,9307,5,0,0,0,1,0,0,0,0
2.0,1.0,2.0,3477,1,1,0,0,0,0,0,0,0
1.0,1.0,1.0,1183,4,0,0,0,1,0,0,0,0
1.0,0.0,1.0,3968,8,0,0,0,1,0,0,0,0
0.0,0.0,1.0,3470,10,0,0,0,0,0,0,1,0
4.0,0.75,6.0,6335,11,1,0,0,0,0,1,1,0
0.0,0.0,1.0,4377,12,0,0,0,0,0,0,0,0
1.0,1.0,1.0,15966,6,1,0,0,0,1,0,0,0
1.0,1.0,1.0,14374,5,0,0,0,1,0,0,0,0
1.0,1.0,1.0,4732,7,0,0,0,0,0,0,0,0
2.0,0.0,5.0,1183,6,0,0,0,1,0,0,0,0
2.0,0.5,2.0,27307,8,0,0,0,1,0,0,0,0
0.0,0.0,2.0,6261,2,0,0,0,1,0,0,0,0
1.0,1.0,1.0,21233,3,0,0,1,0,0,0,0,0
2.0,0.5,3.0,9447,3,0,0,1,0,0,0,0,0
8.0,1.0,13.0,4603,12,0,0,1,0,0,0,1,0
0.0,0.0,2.0,5234,10,0,0,0,1,0,0,0,0
1.0,1.0,1.0,27307,8,0,0,1,0,0,0,0,0
0.0,0.0,1.0,3477,1,0,0,0,0,0,0,0,0
3.0,1.0,3.0,5581,5,0,0,1,0,0,0,0,0
1.0,1.0,1.0,27307,8,0,0,1,0,0,0,0,0
2.0,1.0,3.0,2915,1,0,0,0,1,0,0,0,0
1.0,1.0,1.0,10681,3,0,0,1,0,0,0,0,0
2.0,1.0,2.0,2514,10,0,0,0,0,1,0,0,0
1.0,1.0,1.0,3094,5,0,0,0,0,0,0,0,1
3.0,0.6667000000000001,4.0,2761,2,0,0,1,0,0,0,0,0
2.0,0.5,3.0,5546,7,0,0,1,0,0,0,0,0
5.0,0.6,7.0,9243,4,1,0,0,1,0,0,0,0
1.0,1.0,1.0,27307,8,0,0,0,0,0,0,0,0
1.0,1.0,1.0,15478,1,0,0,0,0,1,0,0,0
0.0,0.0,1.0,966,3,0,0,0,1,0,0,0,0
0.0,0.0,1.0,2636,12,0,0,0,0,0,0,1,0
44.0,0.8636,47.0,3903,10,0,0,0,1,0,0,0,0
1.0,1.0,1.0,6981,3,1,0,0,1,0,0,0,0
0.0,0.0,1.0,6335,11,0,0,0,1,0,0,0,0
1.0,1.0,1.0,6532,11,0,0,0,0,0,0,1,0
1.0,1.0,1.0,9243,4,0,0,0,1,0,0,0,0
1.0,1.0,1.0,3903,10,0,1,0,1,0,0,0,0
2.0,0.5,2.0,10575,3,0,0,0,0,1,0,0,0
1.0,1.0,1.0,3094,5,0,0,0,1,0,0,0,0
1.0,0.0,4.0,3779,6,0,0,0,1,0,0,0,0
1.0,1.0,1.0,3799,11,0,0,0,1,0,0,0,0
7.0,0.7143,13.0,1676,12,0,0,0,1,0,0,0,0
0.0,0.0,1.0,884,2,0,0,0,1,0,0,0,0
1.0,1.0,1.0,2636,12,0,0,0,1,0,0,0,0
0.0,0.0,2.0,686,12,0,0,0,1,0,0,0,0
3.0,0.3333,5.0,1813,4,0,0,0,1,0,0,0,0
5.0,1.0,5.0,12373,7,1,0,0,1,0,0,0,0
1.0,1.0,1.0,4169,12,0,0,1,0,0,0,0,1
3.0,1.0,4.0,6335,11,0,0,1,0,0,0,0,0
6.0,1.0,6.0,4603,12,0,0,0,0,1,0,0,0
4.0,0.75,4.0,6445,6,0,0,0,1,0,0,0,0
2.0,1.0,4.0,2338,3,1,0,0,0,0,1,1,0
1.0,1.0,1.0,2967,10,0,1,0,0,1,0,1,0
2.0,1.0,4.0,4822,4,0,0,0,0,0,0,0,0
14.0,0.8571,21.0,2514,10,0,0,1,0,0,0,0,0
1.0,1.0,3.0,3903,10,0,0,1,0,0,0,0,0
1.0,0.0,2.0,10705,12,0,0,0,0,1,0,0,0
0.0,0.0,1.0,1291,9,0,0,1,0,0,0,0,0
2.0,1.0,2.0,6335,11,0,0,0,0,1,0,0,0
7.0,1.0,7.0,21233,3,0,0,0,1,0,0,0,0
0.0,0.0,1.0,1183,6,0,0,0,1,0,0,0,0
6.0,1.0,7.0,14374,5,0,0,0,1,0,0,0,0
1.0,1.0,1.0,7007,12,0,1,0,1,0,0,0,0
1.0,1.0,2.0,2508,3,0,0,1,0,0,0,0,0
0.0,0.0,1.0,9307,5,0,0,0,1,0,0,0,0
2.0,0.5,2.0,2508,3,0,0,0,0,1,0,0,0
0.0,0.0,2.0,3046,1,0,0,0,1,0,0,0,0
0.0,0.0,2.0,6335,11,0,0,0,0,0,0,0,0
0.0,0.0,1.0,2843,7,0,0,1,0,0,0,1,0
1.0,1.0,1.0,4463,2,0,0,1,0,0,0,0,0
1.0,1.0,1.0,5902,9,0,0,0,1,0,0,0,0
0.0,0.0,1.0,966,3,1,0,0,1,0,0,0,0
1.0,1.0,2.0,3811,7,0,0,1,0,0,0,0,0
0.0,0.0,7.0,5078,7,0,0,0,1,0,0,1,0
1.0,1.0,1.0,6537,9,0,0,0,0,0,1,0,0
1.0,0.0,2.0,2761,2,0,0,0,1,0,0,0,0
1.0,1.0,1.0,3862,5,0,0,0,1,0,0,0,0
2.0,1.0,2.0,3968,8,1,0,0,1,0,0,0,0
1.0,1.0,1.0,4603,12,1,0,0,1,0,0,0,0
1.0,0.0,2.0,2514,10,0,0,0,0,0,0,0,0
0.0,0.0,1.0,2519,8,0,0,1,0,0,0,0,0
1.0,1.0,1.0,3968,8,0,0,0,1,0,0,0,0
3.0,1.0,5.0,6532,11,0,0,0,1,0,0,0,0
1.0,1.0,1.0,4603,12,1,0,1,0,0,0,0,0
0.0,0.0,1.0,6537,9,1,0,0,0,0,0,1,0
3.0,0.3333,3.0,12373,7,0,0,0,0,0,0,0,0
2.0,1.0,2.0,4658,12,0,1,0,1,0,0,1,0
1.0,1.0,1.0,3470,10,0,0,0,1,0,0,0,0
1.0,1.0,1.0,6261,2,1,0,0,1,0,0,0,0
0.0,0.0,1.0,4822,4,1,0,0,0,0,0,0,0
5.0,1.0,5.0,11303,1,0,0,0,1,0,0,0,0
0.0,0.0,1.0,10139,9,0,0,0,1,0,0,1,0
5.0,0.6,7.0,9243,4,0,0,0,1,0,0,0,0
0.0,0.0,1.0,2283,1,0,0,1,0,0,0,0,0
1.0,1.0,1.0,4377,12,0,0,1,0,0,0,0,1
6.0,0.8332999999999999,8.0,3799,11,1,0,1,0,0,0,0,0
1.0,0.0,3.0,2519,8,0,1,1,0,0,0,1,0
0.0,0.0,1.0,4463,2,0,0,0,0,0,0,0,0
1.0,1.0,1.0,9447,3,1,0,0,0,1,0,0,0
3.0,1.0,3.0,11303,1,0,0,0,1,0,0,0,0
1.0,0.0,2.0,2283,1,1,0,0,1,0,0,0,0
0.0,0.0,1.0,2623,10,0,0,1,0,0,0,0,0
12.0,0.9167,14.0,2508,3,0,0,0,1,0,0,0,0
0.0,0.0,1.0,2514,10,0,0,0,0,0,0,0,0
2.0,0.0,3.0,1183,6,1,0,1,0,0,0,0,0
0.0,0.0,1.0,10575,3,0,0,0,0,0,0,1,0
3.0,0.6667000000000001,5.0,3511,4,0,0,0,1,0,0,1,0
0.0,0.0,1.0,6532,11,0,0,0,0,0,0,0,0
1.0,1.0,4.0,5056,6,0,0,0,1,0,0,0,0
4.0,0.75,8.0,9243,4,1,0,0,0,1,0,1,0
1.0,1.0,1.0,4010,10,1,0,0,1,0,0,0,0
30.0,0.9333,30.0,3094,5,0,0,0,1,0,0,0,0
0.0,0.0,3.0,2519,8,0,0,0,0,1,0,0,0
2.0,1.0,2.0,10375,3,1,0,0,0,0,1,0,1
5.0,1.0,5.0,21233,3,0,0,0,1,0,0,0,0
1.0,1.0,7.0,6335,11,0,0,0,0,0,0,1,0
1.0,1.0,1.0,10705,12,0,0,0,0,1,0,0,0
0.0,0.0,1.0,2843,7,0,0,0,0,0,0,0,0
1.0,1.0,1.0,6981,3,0,0,0,1,0,0,0,0
2.0,1.0,2.0,3968,8,0,0,1,0,0,0,0,0
12.0,0.8332999999999999,14.0,3094,5,0,0,0,1,0,0,0,0
0.0,0.0,2.0,5234,10,0,0,0,1,0,0,0,0
1.0,1.0,1.0,16459,9,0,0,0,1,0,0,0,0
7.0,0.8571,8.0,3903,10,0,0,0,0,0,0,0,1
1.0,1.0,1.0,6445,6,0,0,0,1,0,0,0,0
3.0,1.0,3.0,9307,5,1,0,0,1,0,0,0,0
3.0,0.6667000000000001,5.0,9307,5,0,1,0,0,0,1,0,0
2.0,0.0,3.0,4463,2,0,0,0,1,0,0,0,0
0.0,0.0,1.0,3566,3,1,0,1,0,0,0,0,0
1.0,0.0,2.0,5902,9,0,0,1,0,0,0,0,0
0.0,0.0,1.0,379,12,1,0,0,1,0,0,0,0
1.0,1.0,1.0,4936,11,0,0,0,1,0,0,0,0
1.0,1.0,1.0,3470,10,1,0,1,0,0,0,0,0
1.0,1.0,1.0,2338,3,1,0,1,0,0,0,0,0
1.0,1.0,1.0,3811,7,0,0,0,1,0,0,0,0
0.0,0.0,1.0,9307,5,0,0,0,0,0,0,0,0
1.0,1.0,2.0,15478,1,1,0,0,1,0,0,1,0
0.0,0.0,2.0,5234,10,0,0,1,0,0,0,0,0
1.0,1.0,1.0,4010,10,1,0,1,0,0,0,0,0
4.0,0.75,5.0,12373,7,1,0,1,0,0,0,0,1
0.0,0.0,1.0,4550,2,0,0,0,0,0,0,0,0
0.0,0.0,1.0,4377,12,0,0,0,1,0,0,0,0
1.0,1.0,1.0,12373,7,0,0,0,1,0,0,0,0
1.0,1.0,1.0,9243,4,0,0,0,1,0,0,0,0
5.0,1.0,5.0,3903,10,0,0,0,1,0,0,0,0
4.0,1.0,4.0,12373,7,1,0,0,0,0,1,0,0
1.0,1.0,1.0,2514,10,1,0,0,0,1,0,0,0
0.0,0.0,1.0,4822,4,0,0,1,0,0,0,0,0
0.0,0.0,1.0,5943,3,0,0,0,1,0,0,0,0
1.0,1.0,1.0,6995,9,0,1,0,1,0,0,0,0
1.0,0.0,1.0,9842,6,0,0,0,1,0,0,0,0
0.0,0.0,1.0,2514,10,0,0,0,0,0,0,1,0
1.0,1.0,1.0,8320,1,0,1,0,1,0,0,0,0
0.0,0.0,1.0,3046,1,1,0,0,1,0,0,0,0
0.0,0.0,1.0,4658,12,0,0,0,0,0,0,0,0
2.0,1.0,6.0,6537,9,1,0,0,1,0,0,1,0
2.0,0.5,2.0,12373,7,0,0,0,1,0,0,0,0
1.0,0.0,2.0,7954,10,0,0,0,0,0,0,1,0
1.0,1.0,1.0,4822,4,1,0,0,1,0,0,0,0
2.0,0.5,3.0,2519,8,0,0,0,0,0,1,0,0
0.0,0.0,1.0,5078,7,1,0,1,0,0,0,1,0
12.0,1.0,12.0,4603,12,0,0,0,1,0,0,0,0
4.0,1.0,4.0,2761,2,1,0,0,0,1,0,0,0
1.0,1.0,1.0,5581,5,0,1,0,0,0,1,0,1
0.0,0.0,1.0,686,12,0,0,0,1,0,0,0,0
16.0,0.875,18.0,15478,1,0,0,1,0,0,0,0,0
0.0,0.0,1.0,10375,3,0,0,0,0,0,0,1,0
0.0,0.0,2.0,2519,8,0,1,0,1,0,0,0,0
1.0,1.0,1.0,15478,1,0,0,0,1,0,0,1,0
2.0,0.5,3.0,3655,7,0,0,0,1,0,0,0,0
4.0,0.5,5.0,9842,6,0,0,0,0,0,0,1,0
1.0,1.0,1.0,3511,4,0,0,0,1,0,0,1,0
1.0,1.0,1.0,4822,4,0,0,0,1,0,0,0,0
1.0,1.0,1.0,3470,10,0,0,0,1,0,0,0,0
1.0,0.0,1.0,3903,10,1,0,0,1,0,0,0,0
0.0,0.0,1.0,3477,1,0,0,1,0,0,0,0,0
1.0,0.0,2.0,3046,1,1,0,0,1,0,0,1,0
1.0,0.0,3.0,15478,1,0,0,1,0,0,0,1,0
2.0,1.0,2.0,9307,5,0,0,0,0,0,1,1,0
1.0,1.0,12.0,10681,3,0,0,0,1,0,0,1,0
0.0,0.0,1.0,4377,12,0,0,0,1,0,0,0,0
14.0,0.9286,16.0,12373,7,1,0,1,0,0,0,0,0
2.0,1.0,4.0,1813,4,0,1,0,0,0,0,0,1
0.0,0.0,1.0,2967,10,0,0,0,1,0,0,0,0
0.0,0.0,9.0,5902,9,1,0,0,1,0,0,1,0
4.0,1.0,4.0,6335,11,0,0,0,0,0,0,0,0
6.0,0.8332999999999999,7.0,3862,5,0,0,0,1,0,0,0,0
4.0,0.75,6.0,3811,7,0,0,0,1,0,0,0,0
3.0,1.0,3.0,5546,7,0,0,0,1,0,0,0,0
2.0,1.0,2.0,5056,6,0,0,1,0,0,0,0,0
1.0,0.0,1.0,6261,2,0,0,0,1,0,0,0,0
1.0,1.0,1.0,27307,8,1,0,0,0,0,0,0,0
1.0,1.0,1.0,5056,6,0,0,0,1,0,0,0,0
0.0,0.0,2.0,3744,1,0,0,1,0,0,0,0,1
2.0,1.0,2.0,5056,6,0,0,0,1,0,0,0,0
130.0,0.9385,138.0,3862,5,0,0,0,1,0,0,0,1
1.0,1.0,1.0,4822,4,1,0,1,0,0,0,0,0
2.0,1.0,2.0,5056,6,1,0,0,1,0,0,0,0
0.0,0.0,1.0,15966,6,0,0,0,1,0,0,0,0
1.0,1.0,1.0,3903,10,0,0,0,1,0,0,0,0
1.0,1.0,1.0,15478,1,1,0,0,0,1,0,0,1
0.0,0.0,1.0,6261,2,0,0,0,0,0,0,1,0
1.0,1.0,1.0,12373,7,1,0,0,0,1,0,0,0
1.0,1.0,1.0,1333,10,0,0,0,1,0,0,0,1
4.0,0.75,5.0,3799,11,0,0,0,1,0,0,0,0
0.0,0.0,2.0,12373,7,0,0,0,0,0,0,0,0
21.0,0.9048,25.0,2508,3,0,0,0,1,0,0,0,0
0.0,0.0,1.0,4822,4,0,0,0,1,0,0,0,0
1.0,1.0,1.0,2519,8,0,0,0,0,0,0,0,0
0.0,0.0,1.0,4377,12,0,0,0,0,1,0,0,0
1.0,1.0,1.0,12465,5,0,0,0,1,0,0,0,0
0.0,0.0,1.0,2508,3,0,0,0,0,0,1,0,0
1.0,1.0,1.0,6532,11,1,0,0,1,0,0,0,0
6.0,0.3333,10.0,6981,3,0,0,0,0,0,0,1,0
1.0,1.0,1.0,4822,4,1,0,0,0,0,0,1,0
1.0,1.0,1.0,5078,7,1,0,0,0,1,0,0,0
1.0,1.0,1.0,3094,5,0,0,1,0,0,0,0,0
1.0,1.0,1.0,2623,10,0,0,1,0,0,0,1,0
0.0,0.0,3.0,10139,9,0,0,0,0,0,1,1,0
1.0,1.0,1.0,27307,8,1,0,0,1,0,0,0,0
4.0,1.0,4.0,3903,10,0,0,0,1,0,0,0,0
0.0,0.0,1.0,1333,10,0,0,0,0,0,0,0,0
2.0,0.0,6.0,2508,3,0,0,0,0,0,0,1,0
0.0,0.0,6.0,6335,11,1,0,0,0,0,0,1,0
0.0,0.0,1.0,3477,1,0,0,0,1,0,0,0,0
4.0,0.75,34.0,2519,8,0,0,0,1,0,0,0,0
2.0,0.5,7.0,3862,5,0,0,0,1,0,0,0,0
1.0,0.0,1.0,5546,7,0,0,0,0,0,0,0,0
1.0,0.0,2.0,6995,9,0,0,0,1,0,0,0,0
1.0,1.0,1.0,2508,3,0,0,0,1,0,0,0,0
0.0,0.0,1.0,2519,8,0,0,0,1,0,0,0,0
0.0,0.0,2.0,6532,11,0,0,0,0,0,0,1,0
1.0,0.0,1.0,5090,2,0,1,0,1,0,0,1,0
13.0,0.6154,15.0,4732,7,1,0,0,0,0,0,1,0
1.0,1.0,1.0,1676,12,0,0,0,1,0,0,0,0
2.0,1.0,2.0,9243,4,0,0,0,1,0,0,0,0
1.0,0.0,2.0,3779,6,0,0,0,0,1,0,0,0
1.0,0.0,2.0,4822,4,0,1,0,1,0,0,1,0
1.0,1.0,1.0,6981,3,1,0,1,0,0,0,0,0
2.0,0.5,2.0,2514,10,0,0,0,1,0,0,0,0
1.0,1.0,1.0,12373,7,1,0,0,0,0,0,1,0
2.0,1.0,2.0,3968,8,0,0,0,0,1,0,0,0
1.0,1.0,1.0,12373,7,0,0,0,1,0,0,0,0
0.0,0.0,1.0,4822,4,0,0,0,1,0,0,0,0
1.0,1.0,1.0,9307,5,0,0,0,0,0,1,0,0
1.0,1.0,1.0,4010,10,0,0,1,0,0,0,0,1
1.0,1.0,1.0,7954,10,0,0,0,1,0,0,0,0
1.0,1.0,1.0,4326,10,0,0,0,1,0,0,0,0
2.0,1.0,2.0,12373,7,0,0,0,1,0,0,0,0
2.0,0.5,4.0,3903,10,0,0,1,0,0,0,1,0
2.0,0.5,3.0,6335,11,0,0,0,0,1,0,0,0
2.0,0.0,2.0,12373,7,1,0,0,1,0,0,0,0
2.0,0.5,2.0,6335,11,0,0,1,0,0,0,0,0
2.0,1.0,2.0,5943,3,0,0,0,1,0,0,1,0
1.0,1.0,1.0,3477,1,0,1,0,0,0,1,1,0
3.0,1.0,3.0,7954,10,0,0,0,1,0,0,0,0
3.0,1.0,4.0,4463,2,0,0,0,1,0,0,0,0
4.0,1.0,6.0,9447,3,1,0,1,0,0,0,1,0
2.0,1.0,2.0,6532,11,1,0,0,0,0,0,1,0
48.0,0.9583,52.0,27307,8,0,0,0,0,0,0,0,1
16.0,0.875,18.0,9243,4,0,0,0,1,0,0,0,0
25.0,0.96,26.0,2514,10,1,0,0,0,0,1,1,0
5.0,1.0,5.0,3862,5,0,0,0,1,0,0,0,0
3.0,1.0,3.0,3862,5,0,0,0,1,0,0,0,0
105.0,0.8952,115.0,12373,7,0,0,0,1,0,0,0,0
19.0,0.4737,26.0,966,3,0,0,0,1,0,0,0,0
2.0,1.0,2.0,3903,10,0,0,0,1,0,0,0,0
2.0,1.0,2.0,4463,2,0,0,0,0,0,0,0,0
0.0,0.0,1.0,9842,6,0,0,0,0,0,0,1,0
2.0,1.0,2.0,3903,10,0,0,0,1,0,0,0,0
6.0,0.8332999999999999,8.0,3799,11,1,0,0,1,0,0,0,0
1.0,1.0,1.0,2508,3,0,0,0,0,0,0,0,0
2.0,1.0,2.0,427,11,1,0,0,0,1,0,0,0
8.0,1.0,8.0,3799,11,1,0,1,0,0,0,0,0
1.0,0.0,1.0,5943,3,1,0,1,0,0,0,0,0
1.0,1.0,1.0,3862,5,0,0,0,0,0,0,0,0
1.0,1.0,1.0,2967,10,0,0,0,1,0,0,0,0
1.0,1.0,1.0,3566,3,0,1,0,0,1,0,1,0
1.0,0.0,2.0,3903,10,0,1,0,1,0,0,0,0
1.0,0.0,2.0,9190,4,0,0,0,1,0,0,0,0
1.0,1.0,1.0,10681,3,1,0,1,0,0,0,0,0
3.0,1.0,4.0,12373,7,0,0,0,0,0,0,1,0
3.0,0.6667000000000001,4.0,12373,7,1,0,1,0,0,0,0,0
